,sub,onset,offset,cat,tier
2415,84,929.121,929.543,(voc)*,Child_Voc
2416,84,938.688,939.644,(voc)*,Child_Voc
2417,84,945.305,947.966,(voc)*,Child_Voc
2418,84,954.544,955.333,(voc)*,Child_Voc
2419,84,973.65,975.133,(voc)*,Child_Voc
2420,84,977.983,979.399,(voc)*,Child_Voc
2421,84,982.861,984.705,(voc)*,Child_Voc
2422,84,986.343,986.71,(voc)*,Child_Voc
2423,84,987.649,988.36,(voc)*,Child_Voc
2424,84,991.66,992.421,(voc)*,Child_Voc
2425,84,996.11,1000.71,(other)*,Child_Voc
2426,84,1002.738,1003.154,(other)*,Child_Voc
2427,84,1025.227,1026.85,(voc)*,Child_Voc
2428,84,1036.832,1037.793,(voc)*,Child_Voc
2429,84,1038.971,1039.532,(voc)*,Child_Voc
2430,84,1053.727,1054.427,(other)*,Child_Voc
2431,84,1054.427,1055.721,(voc)*,Child_Voc
2432,84,1059.211,1059.733,(voc)*,Child_Voc
2433,84,1071.277,1072.482,(voc)*,Child_Voc
2434,84,1110.627,1111.305,(voc)*,Child_Voc
2435,84,1123.176,1124.758,(voc)*,Child_Voc
2436,84,1127.675,1128.634,(voc)*,Child_Voc
2437,84,1172.511,1173.228,(voc)*,Child_Voc
2438,84,1200.275,1200.493,(voc)*,Child_Voc
2439,84,600.007,604.401,toy,inf_touch
2440,84,606.932,632.128,toy,inf_touch
2441,84,637.117,637.869,caregiver,inf_touch
2442,84,637.869,642.789,toy,inf_touch
2443,84,647.92,665.293,toy,inf_touch
2444,84,668.756,682.082,toy,inf_touch
2445,84,682.758,693.504,toy,inf_touch
2446,84,696.218,696.66,toy,inf_touch
2447,84,696.915,696.998,toy,inf_touch
2448,84,699.333,699.617,toy,inf_touch
2449,84,699.842,703.761,toy,inf_touch
2450,84,704.875,705.031,toy,inf_touch
2451,84,705.21,705.339,toy,inf_touch
2452,84,708.99,711.128,toy,inf_touch
2453,84,713.651,719.275,toy,inf_touch
2454,84,722.628,722.839,toy,inf_touch
2455,84,726.125,740.504,toy,inf_touch
2456,84,741.981,742.229,toy,inf_touch
2457,84,742.647,788.041,toy,inf_touch
2458,84,792.551,866.269,toy,inf_touch
2459,84,867.73,873.243,toy,inf_touch
2460,84,873.96,954.873,toy,inf_touch
2461,84,956.231,956.427,toy,inf_touch
2462,84,960.706,962.373,toy,inf_touch
2463,84,962.825,964.367,toy,inf_touch
2464,84,967.917,968.429,toy,inf_touch
2465,84,969.141,992.844,toy,inf_touch
2466,84,998.416,1003.908,caregiver,inf_touch
2467,84,1006.573,1072.446,toy,inf_touch
2468,84,1073.277,1073.413,toy,inf_touch
2469,84,1073.548,1138.675,toy,inf_touch
2470,84,1139.905,1141.015,toy,inf_touch
2471,84,1141.215,1144.485,toy,inf_touch
2472,84,1144.749,1149.425,toy,inf_touch
2473,84,1150.272,1161.486,toy,inf_touch
2474,84,1164.63,1165.076,caregiver,inf_touch
2475,84,1165.205,1176.473,toy,inf_touch
2476,84,1177.12,1177.295,toy,inf_touch
2477,84,1177.559,1177.721,toy,inf_touch
2478,84,1178.027,1179.287,toy,inf_touch
2479,84,1180.628,1193.743,toy,inf_touch
2480,84,1194.27,1200.013,toy,inf_touch
2481,9,896.906,898.017,oh eeyore,Transcript
2482,9,899.44,900.61,tigger,Transcript
2483,9,909.217,909.701,yeah huh,Transcript
2484,9,917.205,918.01,eeyore,Transcript
2485,9,919.609,922.414,oooh oh eeyore,Transcript
2486,9,961.505,962.205,ball,Transcript
2487,9,964.012,967.017,hey come here switch,Transcript
2488,9,968.102,970.894,ball give mommy,Transcript
2489,9,971.929,981.694,thats my ball thats my ball thats your ball thats my ball thats your ball thats my ball thats your ball thats my ball your ball,Transcript
2490,9,985.282,994.192,and you can eat it ill go get it i go and get it thats my ball thats your ball my ball ,Transcript
2491,9,1013.617,1015.922,that doesnt make noise like ours,Transcript
2492,9,1017.818,1020.302,no that doesnt make noise like ours,Transcript
2493,9,1041.004,1045.617,what are you going for honey crunchy crunchy,Transcript
2494,9,1057.838,1058.612,mommy help,Transcript
2495,9,1067.502,1068.697,mooo,Transcript
2496,9,1070.61,1071.715,oh,Transcript
2497,9,1073.744,1075.391, thats a moo cow,Transcript
2498,9,1100.491,1105.512,uh oh should i put the cow back on,Transcript
2499,9,1154.505,1155.089,what,Transcript
2500,9,1155.988,1159.504,pooh bear go see pooh bear,Transcript
2501,9,1161.127,1161.464,k,Transcript
2502,9,1168.751,1173.009,winnie the pooh winnie the pooh,Transcript
2503,9,1175.014,1176.319,say hi pooh bear,Transcript
2504,9,1178.632,1181.401,say hi hi pooh bear,Transcript
2505,9,1186.533,1190.017,oh kisses for pooh why dont you go and give him a kiss,Transcript
2506,9,1192.44,1194.413,oh pooh bear kisses,Transcript
2507,9,1195.838,1197.296,youre too sweet,Transcript
2508,9,903.731,904.51,(voc)*,Child_Voc
2509,9,908.01,908.41,(other)*,Child_Voc
2510,9,911.188,912.03,(other)*,Child_Voc
2511,9,922.098,922.777,(other)*,Child_Voc
2512,9,924.009,924.498,(other)*,Child_Voc
2513,9,931.999,932.52,(voc)*,Child_Voc
2514,9,933.516,934.095,(voc)*,Child_Voc
2515,9,1021.416,1022.1,(voc)*,Child_Voc
2516,9,1023.911,1024.843,(voc)*,Child_Voc
2517,9,1028.005,1028.805,(voc)*,Child_Voc
2518,9,1077.189,1078.331,(voc)*,Child_Voc
2519,9,1150.811,1151.832,(voc)*,Child_Voc
2520,9,1159.527,1160.706,(other)*,Child_Voc
2521,9,1167.746,1168.315,(other)*,Child_Voc
2522,9,1174.673,1175.304,(other)*,Child_Voc
2523,9,1178.331,1178.831,(other)*,Child_Voc
2524,9,1181.658,1182.411,(other)*,Child_Voc
2525,9,1183.411,1184.396,(voc)*,Child_Voc
2526,9,1195.38,1196.017,(other)*,Child_Voc
2527,9,1198.132,1199.127,(other)*,Child_Voc
2528,9,600.031,624.789,toy,inf_touch
2529,9,626.715,627.293,toy,inf_touch
2530,9,628.026,630.137,toy,inf_touch
2531,9,631.775,633.155,toy,inf_touch
2532,9,635.168,654.376,toy,inf_touch
2533,9,658.56,916.965,toy,inf_touch
2534,9,932.694,946.406,toy,inf_touch
2535,9,952.426,953.136,toy,inf_touch
2536,9,953.886,955.872,toy,inf_touch
2537,9,957.776,961.453,toy,inf_touch
2538,9,963.462,970.348,toy,inf_touch
2539,9,977.972,978.124,toy,inf_touch
2540,9,981.571,985.488,toy,inf_touch
2541,9,993.113,993.218,toy,inf_touch
2542,9,996.441,997.325,toy,inf_touch
2543,9,998.069,998.604,toy,inf_touch
2544,9,999.22,1000.662,toy,inf_touch
2545,9,1007.703,1017.383,toy,inf_touch
2546,9,1021.742,1021.951,toy,inf_touch
2547,9,1023.207,1031.941,toy,inf_touch
2548,9,1032.874,1036.709,toy,inf_touch
2549,9,1037.29,1051.267,toy,inf_touch
2550,9,1052.787,1053.984,toy,inf_touch
2551,9,1055.082,1056.64,toy,inf_touch
2552,9,1057.256,1114.593,toy,inf_touch
2553,9,1115.057,1132.023,toy,inf_touch
2554,9,1132.398,1132.477,toy,inf_touch
2555,9,1132.774,1134.67,toy,inf_touch
2556,9,1135.769,1137.465,toy,inf_touch
2557,9,1137.899,1145.106,toy,inf_touch
2558,9,1149.258,1157.841,caregiver,inf_touch
2559,9,1160.769,1165.67,caregiver,inf_touch
2560,24,907.566,908.359,whatcha doin,Transcript
2561,24,914.376,915.788,whats on the mat here huh,Transcript
2562,24,919.253,919.878,peek a boo,Transcript
2563,24,920.796,922.296,huh peek a boo,Transcript
2564,24,923.867,924.092,huh,Transcript
2565,24,939.164,939.956,do you like this,Transcript
2566,24,949.964,950.808,what is that,Transcript
2567,24,956.517,957.111,its gonna get you ,Transcript
2568,24,977.465,977.89,what,Transcript
2569,24,980.702,981.559,dont be afraid,Transcript
2570,24,984.984,985.997,does that feel funny,Transcript
2571,24,989.326,990.42,there you go,Transcript
2572,24,997.033,997.664,does that tickle,Transcript
2573,24,999.306,999.8,sit up,Transcript
2574,24,1010.408,1011.096,thank you,Transcript
2575,24,1026.756,1027.262,what,Transcript
2576,24,1028.321,1029.946,look what we have here look,Transcript
2577,24,1033.22,1033.889,hi braden,Transcript
2578,24,1035.144,1036.7,mooo,Transcript
2579,24,1038.078,1039.516,mooo,Transcript
2580,24,1047.033,1047.639,braden,Transcript
2581,24,1049.111,1050.205,hi braden how are you,Transcript
2582,24,1052.1,1053.2,are you having fun playing,Transcript
2583,24,1056.375,1057.137,are you having fun,Transcript
2584,24,1058.179,1059.285,thats a squishy ball,Transcript
2585,24,1066.526,1067.195,are you having fun,Transcript
2586,24,1068.679,1070.748,mooo,Transcript
2587,24,1080.078,1082.159,dont bite my nose dont bite my nose ,Transcript
2588,24,1085.183,1085.87,are you having fun,Transcript
2589,24,1090.374,1092.218,thats a squishy ball dont but it in you mouth,Transcript
2590,24,1094.693,1098.671,tickles tickles tickles your feet tickles your feet,Transcript
2591,24,1106.489,1107.539,dont put it in your mouth,Transcript
2592,24,1110.385,1110.647,no,Transcript
2593,24,1113.495,1115.508,youre silly youre a silly boy,Transcript
2594,24,1117.969,1122.501,ahhh ahhh ahhh,Transcript
2595,24,1124.5,1125.325,ahhh,Transcript
2596,24,1126.274,1127.093,ahhh,Transcript
2597,24,1128.783,1129.62,ahhh,Transcript
2598,24,1132.839,1133.558,ah ah ah,Transcript
2599,24,1134.534,1136.515,if youre happy and you know it clap your hands,Transcript
2600,24,1145.346,1145.934,uh oh,Transcript
2601,24,1148.331,1149.063,boy over board ,Transcript
2602,24,1150.272,1151.01,boy over board,Transcript
2603,24,1157.989,1158.521,you like that,Transcript
2604,24,1160.978,1162.365,ill watch from over here braden,Transcript
2605,24,1168.553,1168.741,what,Transcript
2606,24,1170.614,1171.114,poofy,Transcript
2607,24,1178.718,1180.899,thats a star blue star,Transcript
2608,24,1184.039,1187.583,its a starfish blue and yellow,Transcript
2609,24,933.03,933.323,(voc)*,Child_Voc
2610,24,934.482,934.926,(voc)*,Child_Voc
2611,24,935.778,936.109,(voc)*,Child_Voc
2612,24,936.63,937.28,(other)*,Child_Voc
2613,24,988.766,989.016,(other)*,Child_Voc
2614,24,996.571,996.796,(voc)*,Child_Voc
2615,24,1040.958,1041.451,(voc)*,Child_Voc
2616,24,1041.851,1044.595,(other)*,Child_Voc
2617,24,1044.645,1045.208,(voc)*,Child_Voc
2618,24,1061.118,1061.899,(voc)*,Child_Voc
2619,24,1074.949,1075.561,(voc)*,Child_Voc
2620,24,1076.48,1076.93,(voc)*,Child_Voc
2621,24,1078.453,1080.053,(voc)*,Child_Voc
2622,24,1090.178,1090.378,(other)*,Child_Voc
2623,24,1093.656,1093.906,(other)*,Child_Voc
2624,24,1105.599,1105.767,(voc)*,Child_Voc
2625,24,1115.307,1115.595,(voc)*,Child_Voc
2626,24,1116.326,1117.014,(voc)*,Child_Voc
2627,24,1118.595,1119.339,(voc)*,Child_Voc
2628,24,1121.896,1124.277,(voc)*,Child_Voc
2629,24,1125.318,1126.243,(voc)*,Child_Voc
2630,24,1127.789,1128.789,(voc)*,Child_Voc
2631,24,1131.19,1132.621,(voc)*,Child_Voc
2632,24,1133.118,1134.449,(voc)*,Child_Voc
2633,24,1142.453,1143.115,(voc)*,Child_Voc
2634,24,1156.496,1156.759,(voc)*,Child_Voc
2635,24,1157.968,1158.299,(voc)*,Child_Voc
2636,24,1159.305,1159.655,(voc)*,Child_Voc
2637,24,1161.09,1161.465,(voc)*,Child_Voc
2638,24,1162.025,1162.24,(voc)*,Child_Voc
2639,24,1163.24,1163.378,(voc)*,Child_Voc
2640,24,1191.606,1191.8,(other)*,Child_Voc
2641,24,599.99,725.38,toy,inf_touch
2642,24,730.41,736.44,toy,inf_touch
2643,24,739.615,740.475,toy,inf_touch
2644,24,758.16,767.95,toy,inf_touch
2645,24,771.535,786.965,toy,inf_touch
2646,24,790.895,794.685,toy,inf_touch
2647,24,801.57,806.86,toy,inf_touch
2648,24,813.385,826.105,toy,inf_touch
2649,24,829.245,839.085,toy,inf_touch
2650,24,841.025,842.995,toy,inf_touch
2651,24,844.2,848.76,toy,inf_touch
2652,24,854.23,855.52,toy,inf_touch
2653,24,858.735,865.865,toy,inf_touch
2654,24,874.46,878.65,toy,inf_touch
2655,24,883.535,888.605,toy,inf_touch
2656,24,889.51,923.5,toy,inf_touch
2657,24,927.48,953.89,toy,inf_touch
2658,24,954.45,956.04,toy,inf_touch
2659,24,976.355,976.735,toy,inf_touch
2660,24,978.865,981.095,toy,inf_touch
2661,24,984.25,987.5,toy,inf_touch
2662,24,988.42,992.78,toy,inf_touch
2663,24,995.65,1003.27,caregiver,inf_touch
2664,24,1005.55,1006.31,toy,inf_touch
2665,24,1009.29,1012.27,toy,inf_touch
2666,24,1022.87,1061.14,toy,inf_touch
2667,24,1062.45,1066.8,toy,inf_touch
2668,24,1072.355,1083.495,toy,inf_touch
2669,24,1087.025,1093.785,toy,inf_touch
2670,24,1097.895,1099.565,toy,inf_touch
2671,24,1105.8,1108.65,toy,inf_touch
2672,24,1110.295,1112.215,toy,inf_touch
2673,24,1117.775,1121.745,toy,inf_touch
2674,24,1127.48,1133.22,toy,inf_touch
2675,24,1137.82,1138.85,toy,inf_touch
2676,24,1140.535,1141.225,toy,inf_touch
2677,24,1145.36,1146.06,toy,inf_touch
2678,24,1146.56,1150.75,toy,inf_touch
2679,24,1157.965,1182.665,toy,inf_touch
2680,24,1190.435,1220.345,toy,inf_touch
2681,24,1225.675,1277.585,toy,inf_touch
2682,24,1280.975,1281.335,toy,inf_touch
2683,24,1282.465,1288.955,toy,inf_touch
2684,24,1294.94,1304.65,toy,inf_touch
2685,24,1313.485,1332.635,toy,inf_touch
2686,24,1332.695,1333.515,toy,inf_touch
2687,24,1333.815,1335.625,toy,inf_touch
2688,24,1336.18,1336.91,toy,inf_touch
2689,24,1338.055,1338.645,toy,inf_touch
2690,24,1343.87,1374.52,toy,inf_touch
2691,24,1379.64,1383.3,toy,inf_touch
2692,24,1389.12,1394.31,toy,inf_touch
2693,24,1394.695,1418.9,toy,inf_touch
2694,24,1421.105,1423.155,toy,inf_touch
2695,24,1425.54,1447.29,toy,inf_touch
2696,24,1448.42,1452.22,toy,inf_touch
2697,24,1452.39,1454.77,toy,inf_touch
2698,24,1457.18,1479.27,toy,inf_touch
2699,24,1479.69,1492.43,toy,inf_touch
2700,24,1496.72,1497.71,toy,inf_touch
2701,24,1514.305,1522.335,toy,inf_touch
2702,24,1526.81,1527.12,toy,inf_touch
2703,24,1532.775,1536.465,toy,inf_touch
2704,24,1537.07,1537.41,toy,inf_touch
2705,24,1538.77,1544.93,toy,inf_touch
2706,24,1545.78,1586.42,toy,inf_touch
2707,24,1588.22,1601.02,toy,inf_touch
2708,24,1601.55,1602.71,toy,inf_touch
2709,24,1606.35,1607.79,toy,inf_touch
2710,24,1608.09,1608.57,toy,inf_touch
2711,24,1609.59,1639.57,toy,inf_touch
2712,24,1642.49,1689.29,toy,inf_touch
2713,24,1694.17,1697.21,toy,inf_touch
2714,24,1699.95,1707,toy,inf_touch
2715,24,1707.88,1710.25,toy,inf_touch
2716,24,1713.725,1718.125,toy,inf_touch
2717,24,1719.045,1722.245,toy,inf_touch
2718,24,1726.905,1730.385,toy,inf_touch
2719,24,1731.545,1736.065,toy,inf_touch
2720,24,1737.865,1738.185,caregiver,inf_touch
2721,24,1738.605,1741.565,toy,inf_touch
2722,24,1743.385,1747.625,toy,inf_touch
2723,24,1754.685,1757.265,toy,inf_touch
2724,24,1763.895,1767.155,toy,inf_touch
2725,24,1768.265,1774.225,toy,inf_touch
2726,24,1775.765,1776.565,toy,inf_touch
2727,24,1777.245,1779.385,toy,inf_touch
2728,24,1781.495,1785.335,toy,inf_touch
2729,24,1788.295,1791.395,toy,inf_touch
2730,24,1793.425,1795.985,toy,inf_touch
2731,24,1802.265,1802.4,toy,inf_touch
2732,24,745.465,750.615,toy,inf_point
